Time,data
1675190352.7076743,961.6358032226562
1675190352.7324975,961.847900390625
1675190352.760726,961.5771484375
1675190352.785411,961.8214111328125
1675190352.8107388,961.8742065429688
1675190352.8390055,961.3734741210938
1675190352.8641174,962.3154907226562
1675190352.902852,961.2354125976562
1675190352.9527886,961.6394653320312
1675190352.9542456,972.1273193359375
1675190352.9702647,1017.8384399414062
1675190352.9952996,1018.3055419921875
1675190353.0229115,1018.2918090820312
1675190353.048837,1018.2149658203125
1675190353.0764186,1018.2476196289062
1675190353.1015725,1018.2203369140625
1675190353.129916,1018.1902465820312
1675190353.1553776,1018.279052734375
1675190353.1828527,1018.2991333007812
1675190353.2075129,1018.3170166015625
1675190353.233352,1018.2984008789062
1675190353.260804,1018.2550659179688
1675190353.2866063,1018.2852172851562
1675190353.3140101,1018.2702026367188
1675190353.3388362,1018.2098999023438
1675190353.3672059,1018.2133178710938
1675190353.392941,1018.2801513671875
1675190353.4203656,1018.2355346679688
1675190353.4452908,1018.3168334960938
1675190353.4701812,1018.28564453125
1675190353.4982622,1018.2542114257812
1675190353.5229213,1018.260986328125
1675190353.5512848,1018.1996459960938
1675190353.5764925,1018.2516479492188
1675190353.604478,1018.2778930664062
