Time,data
1675190356.5054476,961.1762084960938
1675190356.5332086,961.3944702148438
1675190356.5585034,961.8325805664062
1675190356.586645,961.2933349609375
1675190356.6116674,962.2127685546875
1675190356.639646,961.5435791015625
1675190356.6649582,962.8502807617188
1675190356.6930106,962.027099609375
1675190356.717589,960.9407958984375
1675190356.742711,961.2752685546875
1675190356.7708836,961.95703125
1675190356.7962523,961.9664306640625
1675190356.8239536,961.6185302734375
1675190356.8492284,962.1375732421875
1675190356.8771963,962.0778198242188
1675190356.9024086,961.2630615234375
1675190356.9266427,961.6419067382812
1675190356.95558,961.788330078125
1675190356.9836433,961.6220703125
1675190357.0092266,961.999755859375
1675190357.0368855,961.8278198242188
1675190357.0615928,962.1651000976562
1675190357.0869334,960.9413452148438
1675190357.114832,961.3378295898438
1675190357.1403322,963.5914916992188
1675190357.1680167,961.0819091796875
1675190357.193625,961.8168334960938
1675190357.22131,960.843017578125
1675190357.246716,961.8800659179688
1675190357.270915,962.1666259765625
1675190357.2991352,960.3424682617188
1675190357.324928,961.9229736328125
1675190357.3524454,961.5641479492188
1675190357.3776598,961.3856201171875
1675190357.4019663,961.1730346679688
1675190357.43024,962.02978515625
1675190357.455564,961.1917724609375
1675190357.4835448,961.4415893554688
1675190357.5088248,961.4257202148438
1675190357.5366857,960.4727783203125
1675190357.5619245,959.8582153320312
1675190357.5898874,958.1008911132812
1675190357.6156023,641.9815673828125
1675190357.6431546,664.9296264648438
1675190357.6683042,666.265380859375
1675190357.6935985,660.7671508789062
1675190357.7210884,653.0601196289062
1675190357.7464426,642.8775634765625
1675190357.7743864,625.2205200195312
1675190357.799585,603.1378173828125
1675190357.8274214,587.7238159179688
1675190357.852804,715.9073486328125
1675190357.8806105,799.1590576171875
1675190357.9065366,814.728759765625
1675190357.9341488,790.8418579101562
1675190357.9587045,760.9760131835938
1675190357.9835527,745.0333862304688
1675190358.011868,734.45068359375
1675190358.037319,728.7579956054688
1675190358.0650065,725.9267578125
1675190358.090205,723.9481811523438
1675190358.1183348,721.1678466796875
1675190358.1433017,718.7410888671875
1675190358.1680248,717.9967041015625
1675190358.1962578,718.970947265625
1675190358.220804,717.673583984375
1675190358.2492568,717.5790405273438
1675190358.2746923,715.94189453125
1675190358.302407,716.1708374023438
1675190358.3278039,714.5308227539062
1675190358.3556707,713.0859985351562
1675190358.3803294,715.6492919921875
1675190358.4058888,714.9784545898438
1675190358.4336126,713.1856689453125
1675190358.4588077,712.8855590820312
1675190358.4868,713.7714233398438
1675190358.511712,713.658447265625
1675190358.540106,714.3855590820312
1675190358.5659502,716.4450073242188
1675190358.58956,717.8938598632812
1675190358.618027,721.4962768554688
1675190358.6435394,726.6365356445312
1675190358.6712286,733.7338256835938
1675190358.6968558,738.1679077148438
1675190358.7244055,741.3131103515625
1675190358.7497077,743.3319702148438
1675190358.7776983,747.0535278320312
1675190358.8033328,748.051025390625
1675190358.8309464,753.4025268554688
1675190358.85617,762.2887573242188
1675190358.8802772,773.0443725585938
1675190358.9093966,781.798095703125
1675190358.933793,789.7471313476562
1675190358.9619527,795.2316284179688
1675190358.9873152,804.3046264648438
1675190359.015698,807.9368896484375
1675190359.0399222,810.3778076171875
1675190359.0684266,809.703857421875
1675190359.0938532,808.548828125
1675190359.1216834,806.5455322265625
1675190359.1467292,805.2986450195312
1675190359.171601,805.753662109375
1675190359.1997597,805.416015625
1675190359.2247057,806.144287109375
1675190359.2527616,806.148681640625
1675190359.2774947,812.044677734375
1675190359.303132,818.4688720703125
1675190359.3306105,849.8892211914062
1675190359.3563213,904.0706787109375
1675190359.383944,960.9010620117188
1675190359.4093225,961.9938354492188
1675190359.4372067,962.5620727539062
1675190359.4623995,962.7346801757812
1675190359.4868114,961.74609375
1675190359.5155954,961.460693359375
1675190359.5398946,962.1871948242188
1675190359.5682693,961.5442504882812
1675190359.5967457,962.575927734375
1675190359.6214862,962.5935668945312
1675190359.6469483,961.8458862304688
1675190359.6746643,961.544189453125
1675190359.6994083,961.6678466796875
1675190359.7279508,961.7026977539062
1675190359.7533345,962.5195922851562
1675190359.7810457,962.1451416015625
1675190359.806796,961.9450073242188
1675190359.8311155,961.7937622070312
1675190359.859019,961.9307861328125
1675190359.8843513,962.1284790039062
1675190359.9125328,962.259521484375
1675190359.9376423,962.2415161132812
1675190359.9654107,961.5328979492188
1675190359.9905746,961.8818359375
1675190360.0187418,961.524658203125
1675190360.0434284,961.537353515625
1675190360.0684788,961.3088989257812
1675190360.0965583,960.9493408203125
1675190360.121332,961.92529296875
1675190360.149894,961.6390991210938
1675190360.1751704,961.6019897460938
1675190360.1992996,961.009033203125
1675190360.2281792,961.7988891601562
1675190360.2561703,961.9078979492188
1675190360.2821026,961.7060546875
1675190360.3056605,961.610595703125
1675190360.334142,961.6373291015625
1675190360.3593886,962.9952392578125
1675190360.3872104,961.6237182617188
1675190360.4126065,961.9669189453125
1675190360.4405642,962.8558349609375
1675190360.466049,962.8214721679688
1675190360.4939098,962.091796875
1675190360.518559,962.03466796875
1675190360.5443406,962.0387573242188
1675190360.5717204,961.4691772460938
1675190360.597092,961.2650146484375
1675190360.6249397,961.3831176757812
1675190360.6507623,961.6422729492188
1675190360.6783218,962.5842895507812
1675190360.7036495,960.7837524414062
1675190360.72786,961.7301635742188
1675190360.756022,963.1049194335938
1675190360.781705,962.39013671875
1675190360.8096836,961.6448974609375
1675190360.8347123,961.0330200195312
1675190360.8624697,962.0829467773438
1675190360.8878095,962.0285034179688
1675190360.915725,961.6373291015625
1675190360.9415834,962.4417724609375
1675190360.968967,962.5706787109375
1675190360.993563,961.54638671875
1675190361.018776,962.1858520507812
1675190361.0468144,962.1480712890625
1675190361.0721843,961.1109619140625
1675190361.1000316,962.9631958007812
1675190361.1250832,962.2536010742188
1675190361.153184,961.9661865234375
1675190361.1786869,961.9052734375
1675190361.2033613,961.9208984375
1675190361.231012,961.1089477539062
1675190361.2566032,961.2903442382812
1675190361.2841616,961.61572265625
1675190361.3098118,961.6552734375
1675190361.337437,962.6341552734375
1675190361.3623395,962.00341796875
1675190361.3906293,961.9164428710938
1675190361.4156857,961.6604614257812
1675190361.4408944,962.2984008789062
1675190361.4686143,961.6947021484375
1675190361.494106,962.478759765625
1675190361.5227659,961.3858032226562
1675190361.5478387,961.4823608398438
1675190361.5753891,961.1956787109375
1675190361.6799028,962.3397216796875
1675190361.7362313,961.6159057617188
1675190361.8040874,972.0401611328125
1675190361.8053153,1017.705322265625
1675190361.8065214,1018.2822265625
1675190361.8077662,1018.323974609375
1675190361.8089983,1018.3170166015625
1675190361.8102007,1018.2322387695312
1675190361.812477,1018.248291015625
1675190361.8373988,1018.3406982421875
1675190361.8660524,1018.248291015625
1675190361.8904054,1018.2637939453125
1675190361.9155798,1018.3357543945312
1675190361.9437625,1018.2726440429688
1675190361.96868,1018.2864379882812
1675190361.996827,1018.2843017578125
1675190362.0230827,1018.35986328125
1675190362.0500555,1018.3411254882812
1675190362.0753686,1018.2589111328125
1675190362.1006446,1018.2658081054688
1675190362.1290872,1018.2959594726562
1675190362.1532803,1018.1954956054688
1675190362.1811657,1018.283203125
1675190362.2067869,1018.2987060546875
1675190362.2343812,1018.2825317382812
1675190362.2599294,1018.2987060546875
1675190362.2875822,1018.3159790039062
1675190362.31346,1018.3171997070312
1675190362.340785,1018.2581787109375
1675190362.3664074,1018.3612670898438
1675190362.3940043,1018.3204345703125
1675190362.4192243,1018.260986328125
1675190362.4444747,1018.285400390625
1675190362.4722395,1018.2596435546875
