Time,data
1675190312.0079796,962.47216796875
1675190312.036273,961.5641479492188
1675190312.0612867,961.9132690429688
1675190312.089673,962.4376831054688
1675190312.114811,962.0689086914062
1675190312.1429865,962.2234497070312
1675190312.1687126,961.939453125
1675190312.1933656,962.9198608398438
1675190312.220958,962.16455078125
1675190312.2460883,961.8357543945312
1675190312.2740285,962.165771484375
1675190312.2997894,962.7467651367188
1675190312.3273787,961.9999389648438
1675190312.3520582,962.3961181640625
1675190312.3804965,961.8191528320312
1675190312.405241,962.4931030273438
1675190312.4303048,961.8490600585938
1675190312.4590209,962.5534057617188
1675190312.4833992,961.7157592773438
1675190312.5117345,961.61572265625
1675190312.5365965,960.98876953125
1675190312.5614557,962.241943359375
1675190312.5898848,962.3411865234375
1675190312.6147738,962.35888671875
1675190312.6427102,961.8756713867188
1675190312.6676123,962.9197998046875
1675190312.6959672,962.3848876953125
1675190312.720997,961.829833984375
1675190312.7491856,962.1299438476562
1675190312.7740407,961.647705078125
1675190312.8023598,961.34375
1675190312.8273032,961.8684692382812
1675190312.852618,962.5442504882812
1675190312.880346,962.8005981445312
1675190312.9058619,961.2469482421875
1675190312.9336345,961.5208129882812
1675190312.958674,962.4736328125
1675190312.9866033,961.4406127929688
1675190313.011654,961.9277954101562
1675190313.0399106,961.7617797851562
1675190313.065768,961.620849609375
1675190313.0902238,961.1460571289062
1675190313.1179116,925.8786010742188
1675190313.1430092,635.5458984375
1675190313.1711261,645.6220092773438
1675190313.1962159,646.770263671875
1675190313.2244706,633.969970703125
1675190313.2494564,607.7548828125
1675190313.2775114,567.5567626953125
1675190313.3035839,718.1376342773438
1675190313.330801,780.6128540039062
1675190313.3566198,767.365234375
1675190313.3809686,731.127197265625
1675190313.4090538,704.570556640625
1675190313.4336712,686.5577392578125
1675190313.461817,659.31396484375
1675190313.4872558,617.5398559570312
1675190313.5121274,593.04296875
1675190313.5397387,587.3177490234375
1675190313.565242,573.0894165039062
1675190313.592911,554.545654296875
1675190313.6178837,546.9863891601562
1675190313.6461732,552.10107421875
1675190313.6718152,559.8082275390625
1675190313.6995056,564.7421875
1675190313.7240593,566.39208984375
1675190313.749817,568.81787109375
1675190313.7773054,572.7171020507812
1675190313.8022544,575.8184204101562
1675190313.8316154,578.935546875
1675190313.8561862,581.3610229492188
1675190313.8837764,584.2479858398438
1675190313.9083927,586.6532592773438
1675190313.9370728,587.9912109375
1675190313.9623709,589.4326171875
1675190313.990126,590.3160400390625
1675190314.0154383,590.4428100585938
1675190314.043395,590.3095092773438
1675190314.068025,589.9382934570312
1675190314.0929964,590.3931274414062
1675190314.121462,592.3060302734375
1675190314.1461105,594.6064453125
1675190314.1745543,597.00146484375
1675190314.1995478,599.3583374023438
1675190314.227784,601.9920654296875
1675190314.2535703,605.5905151367188
1675190314.277633,608.595947265625
1675190314.3056705,612.80419921875
1675190314.3304687,617.7703857421875
1675190314.358735,623.5460815429688
1675190314.3846955,627.9976196289062
1675190314.409327,632.8753051757812
1675190314.4368055,638.181640625
1675190314.461801,643.0473022460938
1675190314.4909508,647.1224975585938
1675190314.5158286,649.9850463867188
1675190314.543277,657.7780151367188
1675190314.5692146,664.4688720703125
1675190314.5963724,674.9173583984375
1675190314.6212249,678.5029296875
1675190314.6494193,683.6700439453125
1675190314.6754062,688.580078125
1675190314.70289,706.4590454101562
1675190314.7292044,715.99267578125
1675190314.7525933,734.9014282226562
1675190314.7808053,736.4256591796875
1675190314.8058,745.902587890625
1675190314.834025,754.6464233398438
1675190314.8588977,768.28759765625
1675190314.887263,773.5308837890625
1675190314.9129379,781.3405151367188
1675190314.9403596,806.6959228515625
1675190314.965049,860.484619140625
1675190314.9896848,876.0119018554688
1675190315.018672,864.5686645507812
1675190315.0429406,846.0491333007812
1675190315.0715144,832.6964111328125
1675190315.097375,830.039306640625
1675190315.1246295,839.1703491210938
1675190315.1504402,862.007568359375
1675190315.1749184,923.4340209960938
1675190315.2032344,963.5606079101562
1675190315.2274046,962.83447265625
1675190315.2558842,962.5966186523438
1675190315.281457,963.2376098632812
1675190315.3088908,962.4364624023438
1675190315.334642,962.6641845703125
1675190315.3622265,961.822265625
1675190315.3872702,963.0975341796875
1675190315.4155416,962.839599609375
1675190315.4402847,962.6778564453125
1675190315.4659514,961.4442749023438
1675190315.4934359,962.0455932617188
1675190315.5184016,962.7155151367188
1675190315.5464964,963.0130004882812
1675190315.5714316,962.9644165039062
1675190315.5998003,962.0773315429688
1675190315.6254568,962.7205200195312
1675190315.64996,961.564208984375
1675190315.6778429,962.0573120117188
1675190315.702826,962.7866821289062
1675190315.7310715,962.1063232421875
1675190315.755612,962.3131713867188
1675190315.7842135,962.1806030273438
1675190315.810025,961.5806274414062
1675190315.8373747,962.499267578125
1675190315.8625712,962.3092651367188
1675190315.8876047,963.052490234375
1675190315.9162292,962.140869140625
1675190315.9437554,962.8759765625
1675190315.968582,962.7192993164062
1675190315.9935837,962.6165771484375
1675190316.021761,962.0015258789062
1675190316.0475192,962.5269165039062
1675190316.0750728,963.5362548828125
1675190316.1007187,962.3025512695312
1675190316.1246428,962.0924682617188
1675190316.1528542,962.3798828125
1675190316.1779687,962.5672607421875
1675190316.206013,962.2969360351562
1675190316.2317028,962.0120849609375
1675190316.2592123,962.1485595703125
1675190316.2850158,962.7769775390625
1675190316.3124573,961.8611450195312
1675190316.3371654,962.296630859375
1675190316.362907,961.679931640625
1675190316.3905504,961.5782470703125
1675190316.4155884,962.6718139648438
1675190316.4435668,961.5369873046875
1675190316.4693527,962.2216796875
1675190316.4968252,962.0689086914062
1675190316.5226552,962.1858520507812
1675190316.546156,961.7483520507812
1675190316.5752258,962.513427734375
1675190316.603197,962.2039184570312
1675190316.628884,962.1546020507812
1675190316.6564658,962.2357788085938
1675190316.68173,962.2880859375
1675190316.7064705,961.372314453125
1675190316.7345667,962.7677612304688
1675190316.7593956,962.0579833984375
1675190316.787609,962.05908203125
1675190316.8125534,962.4035034179688
1675190316.84088,962.3624877929688
1675190316.866396,962.2398681640625
1675190316.891048,961.9384765625
1675190316.9188097,961.8143920898438
1675190316.9435341,962.4451293945312
1675190316.9719133,961.8682250976562
1675190316.9977405,962.439208984375
1675190317.021446,961.8387451171875
1675190317.0496674,961.7869262695312
1675190317.0746875,961.876953125
1675190317.1027772,962.3681640625
1675190317.1286838,962.580810546875
1675190317.1559854,961.3134155273438
1675190317.1807833,961.9716186523438
1675190317.2092767,962.1347045898438
1675190317.2346635,962.2220458984375
1675190317.2623675,963.0933227539062
1675190317.2881222,962.4951782226562
1675190317.312414,962.20458984375
1675190317.391896,963.3134765625
1675190317.4999764,961.81298828125
1675190317.526876,971.5965576171875
1675190317.5280144,1017.7452392578125
1675190317.5291913,1018.2977294921875
1675190317.5304093,1018.2640380859375
1675190317.5315285,1018.2836303710938
1675190317.532785,1018.30517578125
1675190317.553237,1018.278076171875
1675190317.5779822,1018.2925415039062
1675190317.6036012,1018.1681518554688
1675190317.6313937,1018.2449951171875
1675190317.6562216,1018.2802124023438
1675190317.6846247,1018.2864379882812
1675190317.7095542,1018.3256225585938
1675190317.7380924,1018.3030395507812
1675190317.7634103,1018.2816162109375
1675190317.7880535,1018.209228515625
1675190317.816315,1018.2826538085938
1675190317.8406606,1018.258544921875
1675190317.8690636,1018.2122802734375
1675190317.8938985,1018.2431640625
1675190317.9218235,1018.2122802734375
1675190317.9473176,1018.2938232421875
1675190317.9750307,1018.2244262695312
1675190317.9998,1018.2946166992188
1675190318.025154,1018.3353881835938
1675190318.0529923,1018.2705078125
1675190318.0784166,1018.243896484375
1675190318.1062467,1018.2424926757812
1675190318.1319568,1018.2947998046875
1675190318.1594687,1018.28564453125
1675190318.1847577,1018.3614501953125
